disease,decimalLongitude,decimalLatitude
Dengue,-56.74,-29.8
Dengue,-56.16,-30.29
Dengue,-53.09,-23.73
Dengue,-50.22,-22.62
Dengue,-50.34,-19.41
Dengue,-57.57,-19.1
Dengue,-52.08,-18.81
Dengue,-56.11,-16.76
Dengue,-44.36,-15.58
Dengue,-54.64,-14.54
Dengue,-59.81,-14.4
Dengue,-42.83,-14.18
Dengue,-41.85,-14.35
Dengue,-50.51,-14.03
Dengue,-52.47,-14.09
Dengue,-41.2,-14.13
Dengue,-48.09,-13.99
Dengue,-40.15,-11.96
Dengue,-40.59,-11.69
Dengue,-64.47,-11.32
Dengue,-41.16,-10.83
Dengue,-40.63,-10.83
Dengue,-55.44,-9.81
Dengue,-45.19,-8.52
Dengue,-38.52,-7.21
Dengue,-45.01,-6.4
Dengue,-37.05,-6.46
Dengue,-37.31,-5.9
Dengue,-38.65,-4.23
Dengue,-43.1,-4.23
Dengue,-44.78,-3.01
Dengue,-49.48,-2.55
Dengue,-47.98,-1.88
Dengue,-47.49,-0.81
Dengue,-74.58,-8.39
Dengue,-79.02,-8.11
Dengue,-70.75,-13.34
Dengue,-52.53,-28.89
Dengue,-46.15,-20.61
Dengue,-48.35,-19.62
Dengue,-49,-15.83
Dengue,-46.08,-15.07
Dengue,-39.87,-14.66
Dengue,-57.88,-13.66
Dengue,-48.35,-13.04
Dengue,-46.55,-12.35
Dengue,-54.24,-11.82
Dengue,-55.45,-11.74
Dengue,-54,-10.92
Dengue,-43.07,-9.94
Dengue,-36.16,-9.39
Dengue,-38.63,-9.24
Dengue,-68.14,-8.82
Dengue,-41.82,-8.92
Dengue,-47.64,-8.5
Dengue,-50.1,-7.37
Dengue,-61.11,-6.79
Dengue,-39.51,-6.66
Dengue,-41.78,-6.39
Dengue,-55.3,-4.2
Dengue,-43.46,-3.77
Dengue,-40.83,-3.71
Dengue,-48.84,-1.74
Dengue,-62.63,3.1
Dengue,-49.55,-22.48
Dengue,-46.5,-20.18
Dengue,-42.15,-19.22
Dengue,-44.22,-18.1
Dengue,-39.83,-17.43
Dengue,-50.2,-16.81
Dengue,-39.72,-15.46
Dengue,-39.86,-13.98
Dengue,-62.14,-12.47
Dengue,-40.25,-12.52
Dengue,-45.49,-12.02
Dengue,-42.6,-11.39
Dengue,-68.58,-10.61
Dengue,-59.43,-9.42
Dengue,-70.81,-8.9
Dengue,-50.22,-8.06
Dengue,-53.64,-6.32
Dengue,-40.59,-6.3
Dengue,-38.97,-6.24
Dengue,-50.47,-6.2
Dengue,-49.68,-3.17
Dengue,-49.03,-2.54
Dengue,-45.82,-2.53
Dengue,-69.2,-12.59
Dengue,-55.54,-28.25
Dengue,-55.63,-30.8
Dengue,-47.75,-22.53
Dengue,-41.78,-22.16
Dengue,-40.86,-20.76
Dengue,-46.85,-20.78
Dengue,-41.5,-15.96
Dengue,-57.89,-15.62
Dengue,-50.79,-15.31
Dengue,-56.94,-14.72
Dengue,-46.86,-14.59
Dengue,-54.16,-13.34
Dengue,-49.27,-13.28
Dengue,-40.03,-13.05
Dengue,-47.08,-12.82
Dengue,-48.38,-12.54
Dengue,-55.33,-12.49
Dengue,-41.72,-11.78
Dengue,-45.78,-10.86
Dengue,-50.09,-11.05
Dengue,-58.66,-10.95
Dengue,-63.94,-10.09
Dengue,-36.12,-9.92
Dengue,-66.91,-9.95
Dengue,-41.29,-9.24
Dengue,-37.31,-9.03
